name,artist,album,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
Grand Sonata in G major Op.37: 2. Andante non troppo quasi moderato,Pyotr Ilyich Tchaikovsky,Polina Fedotova plays Tchaikovsky,48IVZ1DvTQxwmE3JnEXZvZ,0,0.264,0.0226,4,-22.664,0,0.0473,0.994,0.916,0.0716,0.0381,70.365,audio_features,48IVZ1DvTQxwmE3JnEXZvZ,spotify:track:48IVZ1DvTQxwmE3JnEXZvZ,https://api.spotify.com/v1/tracks/48IVZ1DvTQxwmE3JnEXZvZ,https://api.spotify.com/v1/audio-analysis/48IVZ1DvTQxwmE3JnEXZvZ,538200,4,classical
"Piano Sonata No. 1 in C Major, Op. 24, J. 138: IV. Rondo. Presto",Carl Maria von Weber,The Pupils of Liszt (1911-1928),0gDZCraKRBGQ2hCLKmBaw8,0,0.274,0.221,0,-21.703,1,0.0384,0.987,0.88,0.314,0.653,76.563,audio_features,0gDZCraKRBGQ2hCLKmBaw8,spotify:track:0gDZCraKRBGQ2hCLKmBaw8,https://api.spotify.com/v1/tracks/0gDZCraKRBGQ2hCLKmBaw8,https://api.spotify.com/v1/audio-analysis/0gDZCraKRBGQ2hCLKmBaw8,251080,4,classical
"Vermischte Klavierstücke: No. 2, Ghasel",Ferdinand Hiller,Hiller: Piano Works,3auIhegFkKheGQya3PRvlB,0,0.392,0.0583,9,-27.64,1,0.051,0.991,0.772,0.0764,0.139,86.801,audio_features,3auIhegFkKheGQya3PRvlB,spotify:track:3auIhegFkKheGQya3PRvlB,https://api.spotify.com/v1/tracks/3auIhegFkKheGQya3PRvlB,https://api.spotify.com/v1/audio-analysis/3auIhegFkKheGQya3PRvlB,144160,4,classical
"Requiem in B-Flat Major, ""Op. Ultimum"": Tag der Rache (Day of wrath)",Michael Haydn,"Haydn: 7 Last Words (The), Hob.Xx:2 / Haydn, M: Requiem in B-Flat Major, ""Opus Ultimum""",7uLF3inF2BKPDwcwM2HS5f,0,0.376,0.237,10,-21.451,1,0.0368,0.971,0.0466,0.261,0.446,85.084,audio_features,7uLF3inF2BKPDwcwM2HS5f,spotify:track:7uLF3inF2BKPDwcwM2HS5f,https://api.spotify.com/v1/tracks/7uLF3inF2BKPDwcwM2HS5f,https://api.spotify.com/v1/audio-analysis/7uLF3inF2BKPDwcwM2HS5f,113507,4,classical
"Violin Concerto No. 3 in G Major, K. 216: III. Rondeau (Allegro)",Wolfgang Amadeus Mozart,Mozart - The Classics,6K6NSrpyjEHw7IlS4G7Foj,0,0.486,0.0747,2,-21.155,1,0.0459,0.971,0.599,0.108,0.291,126.132,audio_features,6K6NSrpyjEHw7IlS4G7Foj,spotify:track:6K6NSrpyjEHw7IlS4G7Foj,https://api.spotify.com/v1/tracks/6K6NSrpyjEHw7IlS4G7Foj,https://api.spotify.com/v1/audio-analysis/6K6NSrpyjEHw7IlS4G7Foj,376200,3,classical
Speravit,Leevi Madetoja,Fingerprints,1HdhPRJ7jxlbbATLcus5FW,0,0.172,0.122,4,-23.33,0,0.0477,0.988,0.00476,0.0774,0.276,76.434,audio_features,1HdhPRJ7jxlbbATLcus5FW,spotify:track:1HdhPRJ7jxlbbATLcus5FW,https://api.spotify.com/v1/tracks/1HdhPRJ7jxlbbATLcus5FW,https://api.spotify.com/v1/audio-analysis/1HdhPRJ7jxlbbATLcus5FW,77440,4,classical
"Oratio (chant): Gaude et laetare Virgo Maria, alleluia... / Oremus, Deus, qui per resurrectionem",Giovanni Gabrieli,Gabrieli / Lassus: Venetian Easter Mass,0yBr7kEc13msn01yKWULNm,0,0.191,0.054,0,-25.37,1,0.0409,0.989,4.74e-06,0.251,0.0327,132.922,audio_features,0yBr7kEc13msn01yKWULNm,spotify:track:0yBr7kEc13msn01yKWULNm,https://api.spotify.com/v1/tracks/0yBr7kEc13msn01yKWULNm,https://api.spotify.com/v1/audio-analysis/0yBr7kEc13msn01yKWULNm,84733,3,classical
"The Seasons, Op. 37a: VII. July. Song Of The Reaper",Pyotr Ilyich Tchaikovsky,Classical Music For Refreshing In The morning 6,6PSELhH8FyZ3aLh5PvEozk,0,0.401,0.165,10,-18.841,1,0.0359,0.992,0.897,0.101,0.204,124.457,audio_features,6PSELhH8FyZ3aLh5PvEozk,spotify:track:6PSELhH8FyZ3aLh5PvEozk,https://api.spotify.com/v1/tracks/6PSELhH8FyZ3aLh5PvEozk,https://api.spotify.com/v1/audio-analysis/6PSELhH8FyZ3aLh5PvEozk,115801,4,classical
Chant de Linos,André Jolivet,French Impressions,5N1fEqN3Ve3B0ynz93YFTo,0,0.381,0.154,7,-19.287,1,0.0446,0.99,0.758,0.0703,0.0379,109.934,audio_features,5N1fEqN3Ve3B0ynz93YFTo,spotify:track:5N1fEqN3Ve3B0ynz93YFTo,https://api.spotify.com/v1/tracks/5N1fEqN3Ve3B0ynz93YFTo,https://api.spotify.com/v1/audio-analysis/5N1fEqN3Ve3B0ynz93YFTo,663000,3,classical
"Sinfonia concertante in E-Flat Major, K. 364: I. Allegro maestoso",Wolfgang Amadeus Mozart,"Mozart: Sinfonia concertante, K. 364 & Symphony No. 40, K. 550",1kP6w5CLKS2V4PP44D7LCg,0,0.216,0.119,3,-22.134,1,0.0416,0.968,0.596,0.143,0.224,85.784,audio_features,1kP6w5CLKS2V4PP44D7LCg,spotify:track:1kP6w5CLKS2V4PP44D7LCg,https://api.spotify.com/v1/tracks/1kP6w5CLKS2V4PP44D7LCg,https://api.spotify.com/v1/audio-analysis/1kP6w5CLKS2V4PP44D7LCg,806707,3,classical
"Piano Trio No. 3 in C Minor, Op. 1 No. 3: I. Allegro con brio",Ludwig van Beethoven,Beethoven: The Piano Trios,1dBvrzwLg1gVeXjvS1lPbz,0,0.302,0.0457,0,-21.008,0,0.0496,0.984,0.752,0.0958,0.189,177.645,audio_features,1dBvrzwLg1gVeXjvS1lPbz,spotify:track:1dBvrzwLg1gVeXjvS1lPbz,https://api.spotify.com/v1/tracks/1dBvrzwLg1gVeXjvS1lPbz,https://api.spotify.com/v1/audio-analysis/1dBvrzwLg1gVeXjvS1lPbz,560627,3,classical
"Il Trovatore, Act II: ""Stride la vampa!"" (Azucena)",Giuseppe Verdi,Verdi: Il Trovatore,5HIAIa1rVeUw1N5vuU18Ti,0,0.498,0.0798,4,-22.14,0,0.0829,0.992,0.0,0.0905,0.111,79.758,audio_features,5HIAIa1rVeUw1N5vuU18Ti,spotify:track:5HIAIa1rVeUw1N5vuU18Ti,https://api.spotify.com/v1/tracks/5HIAIa1rVeUw1N5vuU18Ti,https://api.spotify.com/v1/audio-analysis/5HIAIa1rVeUw1N5vuU18Ti,258667,4,classical
"La descente d'Orphée aux enfers, H. 488: ""Pauvre amant, quel cœur de rocher""",Marc-Antoine Charpentier,Charpentier: Orphée aux enfers,5FJSnWGjLfaqH5Y2CUOAdr,0,0.231,0.18,0,-18.166,0,0.0445,0.901,4.64e-06,0.126,0.176,146.827,audio_features,5FJSnWGjLfaqH5Y2CUOAdr,spotify:track:5FJSnWGjLfaqH5Y2CUOAdr,https://api.spotify.com/v1/tracks/5FJSnWGjLfaqH5Y2CUOAdr,https://api.spotify.com/v1/audio-analysis/5FJSnWGjLfaqH5Y2CUOAdr,92000,3,classical
"10 National Folksongs with Variations, Op. 107 (Version for Flute & Piano): No. 5, A Madel, ja a Madel",Ludwig van Beethoven,Beethoven: The Complete Works for Flute,4R8LRa6ZTbKaovTLQe7u2u,0,0.466,0.143,0,-17.778,1,0.0492,0.992,0.803,0.104,0.423,118.105,audio_features,4R8LRa6ZTbKaovTLQe7u2u,spotify:track:4R8LRa6ZTbKaovTLQe7u2u,https://api.spotify.com/v1/tracks/4R8LRa6ZTbKaovTLQe7u2u,https://api.spotify.com/v1/audio-analysis/4R8LRa6ZTbKaovTLQe7u2u,407960,1,classical
"À la manière de…, Book 1, Op. 17: I. Richard Wagner. Einleitung des 3. Aufzuges",Alfredo Casella,"Casella: À la manière de…, Opp. 17 & 17bis",0qNBCIEC0OOJxKUqAWdtmI,0,0.465,0.00621,5,-33.279,1,0.0403,0.991,0.871,0.0759,0.116,105.077,audio_features,0qNBCIEC0OOJxKUqAWdtmI,spotify:track:0qNBCIEC0OOJxKUqAWdtmI,https://api.spotify.com/v1/tracks/0qNBCIEC0OOJxKUqAWdtmI,https://api.spotify.com/v1/audio-analysis/0qNBCIEC0OOJxKUqAWdtmI,133000,3,classical
I. Allemande - Andante,George Frideric Handel,Händel: Concerti Grossi Op.6 Vol. 2,5YvadOw3lNgtWivXZl5sKw,0,0.477,0.0832,0,-18.123,0,0.0448,0.962,0.0756,0.134,0.435,78.294,audio_features,5YvadOw3lNgtWivXZl5sKw,spotify:track:5YvadOw3lNgtWivXZl5sKw,https://api.spotify.com/v1/tracks/5YvadOw3lNgtWivXZl5sKw,https://api.spotify.com/v1/audio-analysis/5YvadOw3lNgtWivXZl5sKw,324467,4,classical
"Trio for Oboe, Bassoon & Piano, FP 43 (Arr. E. Guillot for Flute, Viola & Piano): II. Andante",Francis Poulenc,Bleu et or,0c419EYuELBQopR620gkNB,0,0.217,0.194,5,-15.797,1,0.0457,0.994,0.802,0.16,0.0464,81.142,audio_features,0c419EYuELBQopR620gkNB,spotify:track:0c419EYuELBQopR620gkNB,https://api.spotify.com/v1/tracks/0c419EYuELBQopR620gkNB,https://api.spotify.com/v1/audio-analysis/0c419EYuELBQopR620gkNB,201667,4,classical
Tijuana,GTO,Gtoclub,2KS3csGzySBaYs7Vl3lHB8,0,0.698,0.51,0,-12.912,1,0.0362,0.00127,0.608,0.0556,0.595,103.012,audio_features,2KS3csGzySBaYs7Vl3lHB8,spotify:track:2KS3csGzySBaYs7Vl3lHB8,https://api.spotify.com/v1/tracks/2KS3csGzySBaYs7Vl3lHB8,https://api.spotify.com/v1/audio-analysis/2KS3csGzySBaYs7Vl3lHB8,140202,4,techno
Look and Copy - Original Mix,Dani Sbert,Dissapear,68X8sXmgArIuLR3Q7bsiJR,0,0.826,0.787,4,-8.572,0,0.06,0.0118,0.825,0.113,0.0353,126.008,audio_features,68X8sXmgArIuLR3Q7bsiJR,spotify:track:68X8sXmgArIuLR3Q7bsiJR,https://api.spotify.com/v1/tracks/68X8sXmgArIuLR3Q7bsiJR,https://api.spotify.com/v1/audio-analysis/68X8sXmgArIuLR3Q7bsiJR,412381,4,techno
No Title - Crimea X Remix,Florian Meindl,Vannij (A Remix Collection),2vhXyc1feMFML0BkVc6GlA,0,0.59,0.651,0,-9.765,1,0.0308,0.00833,0.808,0.125,0.353,114.966,audio_features,2vhXyc1feMFML0BkVc6GlA,spotify:track:2vhXyc1feMFML0BkVc6GlA,https://api.spotify.com/v1/tracks/2vhXyc1feMFML0BkVc6GlA,https://api.spotify.com/v1/audio-analysis/2vhXyc1feMFML0BkVc6GlA,474280,4,techno
Angel - J-Soul Dub Mix,Da Fresh,Angel,2ht9nqwESGY5zrEQ5UZxK6,0,0.789,0.628,11,-8.861,0,0.13,0.138,0.868,0.393,0.176,125.984,audio_features,2ht9nqwESGY5zrEQ5UZxK6,spotify:track:2ht9nqwESGY5zrEQ5UZxK6,https://api.spotify.com/v1/tracks/2ht9nqwESGY5zrEQ5UZxK6,https://api.spotify.com/v1/audio-analysis/2ht9nqwESGY5zrEQ5UZxK6,400166,4,techno
Prophet,Kind Of People,Mercury EP,5t6jW6lQrX9W4mwsUpgHWX,0,0.724,0.714,7,-10.21,1,0.0675,0.00134,0.913,0.108,0.531,125.007,audio_features,5t6jW6lQrX9W4mwsUpgHWX,spotify:track:5t6jW6lQrX9W4mwsUpgHWX,https://api.spotify.com/v1/tracks/5t6jW6lQrX9W4mwsUpgHWX,https://api.spotify.com/v1/audio-analysis/5t6jW6lQrX9W4mwsUpgHWX,483840,4,techno
Introspect - VIIA Remix,Analog Context,Introspect,3zUntGpECawvlm9oVvs3VY,0,0.673,0.613,5,-11.545,1,0.0354,0.00165,0.903,0.112,0.0399,123.995,audio_features,3zUntGpECawvlm9oVvs3VY,spotify:track:3zUntGpECawvlm9oVvs3VY,https://api.spotify.com/v1/tracks/3zUntGpECawvlm9oVvs3VY,https://api.spotify.com/v1/audio-analysis/3zUntGpECawvlm9oVvs3VY,373333,4,techno
In Your Face 2 - Original Mix,Sopik,Dark Sides Vol.8,3X7Bofdgo0sdoDYyQ9vsd8,0,0.679,0.757,11,-6.786,0,0.0395,0.000654,0.831,0.458,0.172,140.011,audio_features,3X7Bofdgo0sdoDYyQ9vsd8,spotify:track:3X7Bofdgo0sdoDYyQ9vsd8,https://api.spotify.com/v1/tracks/3X7Bofdgo0sdoDYyQ9vsd8,https://api.spotify.com/v1/audio-analysis/3X7Bofdgo0sdoDYyQ9vsd8,356585,4,techno
Next to You - Extended Version,MOGUAI,Next to You,4l5LZwq8sSahOL6bPjT89C,17,0.719,0.737,9,-5.152,0,0.0436,0.0297,0.000484,0.0796,0.246,125.015,audio_features,4l5LZwq8sSahOL6bPjT89C,spotify:track:4l5LZwq8sSahOL6bPjT89C,https://api.spotify.com/v1/tracks/4l5LZwq8sSahOL6bPjT89C,https://api.spotify.com/v1/audio-analysis/4l5LZwq8sSahOL6bPjT89C,314880,4,techno
Retracted - Original Mix,Anton Stellz,"Renovate Music, Vol. 16",1rgs8Dxv87UxZGppj0iGGU,0,0.759,0.983,4,-4.878,1,0.0655,3.96e-05,0.873,0.279,0.941,125.036,audio_features,1rgs8Dxv87UxZGppj0iGGU,spotify:track:1rgs8Dxv87UxZGppj0iGGU,https://api.spotify.com/v1/tracks/1rgs8Dxv87UxZGppj0iGGU,https://api.spotify.com/v1/audio-analysis/1rgs8Dxv87UxZGppj0iGGU,370560,4,techno
SLEEPY,Kyoko Koizumi,Nice Middle,2xLVpCz9TqAAcqojA8VpbZ,1,0.604,0.783,1,-5.048,1,0.0388,0.0353,0.00844,0.0797,0.705,140.841,audio_features,2xLVpCz9TqAAcqojA8VpbZ,spotify:track:2xLVpCz9TqAAcqojA8VpbZ,https://api.spotify.com/v1/tracks/2xLVpCz9TqAAcqojA8VpbZ,https://api.spotify.com/v1/audio-analysis/2xLVpCz9TqAAcqojA8VpbZ,226147,4,techno
Filter Fitta,Cari Lekebusch,For Those Who Know,0op2pGWWxCiB3dBUFwOxqd,1,0.707,0.768,1,-9.942,0,0.138,0.0158,0.897,0.0368,0.783,135.863,audio_features,0op2pGWWxCiB3dBUFwOxqd,spotify:track:0op2pGWWxCiB3dBUFwOxqd,https://api.spotify.com/v1/tracks/0op2pGWWxCiB3dBUFwOxqd,https://api.spotify.com/v1/audio-analysis/0op2pGWWxCiB3dBUFwOxqd,287768,4,techno
For Every Forever,Mathame,For Every Forever,5M3127VkGWY0e49f8lrEQL,43,0.714,0.537,4,-8.739,0,0.0421,0.00234,0.386,0.0856,0.0555,128.037,audio_features,5M3127VkGWY0e49f8lrEQL,spotify:track:5M3127VkGWY0e49f8lrEQL,https://api.spotify.com/v1/tracks/5M3127VkGWY0e49f8lrEQL,https://api.spotify.com/v1/audio-analysis/5M3127VkGWY0e49f8lrEQL,382500,4,techno
Madrid,10dens,Ilja,1YUxV2h0R25ceHviz6tNfi,1,0.57,0.664,5,-10.582,1,0.0344,0.0353,0.867,0.109,0.116,122.003,audio_features,1YUxV2h0R25ceHviz6tNfi,spotify:track:1YUxV2h0R25ceHviz6tNfi,https://api.spotify.com/v1/tracks/1YUxV2h0R25ceHviz6tNfi,https://api.spotify.com/v1/audio-analysis/1YUxV2h0R25ceHviz6tNfi,424227,4,techno
Blue Magic - Original Mix,Sergy Casttle,The Ship Adventure Travel,1ROHFIbFWdTCXbxfllpMm7,0,0.666,0.914,10,-6.267,0,0.0528,0.0464,0.934,0.681,0.0362,126.011,audio_features,1ROHFIbFWdTCXbxfllpMm7,spotify:track:1ROHFIbFWdTCXbxfllpMm7,https://api.spotify.com/v1/tracks/1ROHFIbFWdTCXbxfllpMm7,https://api.spotify.com/v1/audio-analysis/1ROHFIbFWdTCXbxfllpMm7,464762,4,techno
Erotic Beats - Deep Mix,Gareth Whitehead,Erotic Beats,1njFSd6JeZDfrLE6H0mZhz,0,0.919,0.56,8,-8.619,0,0.296,0.0157,0.219,0.0675,0.573,125.0,audio_features,1njFSd6JeZDfrLE6H0mZhz,spotify:track:1njFSd6JeZDfrLE6H0mZhz,https://api.spotify.com/v1/tracks/1njFSd6JeZDfrLE6H0mZhz,https://api.spotify.com/v1/audio-analysis/1njFSd6JeZDfrLE6H0mZhz,462240,4,techno
Inda Mnml - Original Mix,Beats Sounds,"Minimal Techno Picks, Vol. 46",1Oy9wr7w1ubRuqg3BJYF51,0,0.802,0.916,11,-6.477,0,0.0524,0.000383,0.902,0.0675,0.0444,128.012,audio_features,1Oy9wr7w1ubRuqg3BJYF51,spotify:track:1Oy9wr7w1ubRuqg3BJYF51,https://api.spotify.com/v1/tracks/1Oy9wr7w1ubRuqg3BJYF51,https://api.spotify.com/v1/audio-analysis/1Oy9wr7w1ubRuqg3BJYF51,390049,4,techno
Like So,Facechain,Sheep State,0tX5LUu6qoBKXbe7eh19KS,0,0.401,0.457,0,-10.191,1,0.038,0.0363,0.0161,0.0908,0.149,78.73,audio_features,0tX5LUu6qoBKXbe7eh19KS,spotify:track:0tX5LUu6qoBKXbe7eh19KS,https://api.spotify.com/v1/tracks/0tX5LUu6qoBKXbe7eh19KS,https://api.spotify.com/v1/audio-analysis/0tX5LUu6qoBKXbe7eh19KS,119236,4,techno
Evitative,Weith,Addictive Monotony,20ecKovics1sGfgRZ5o4Pl,0,0.794,0.794,10,-11.963,0,0.0626,0.029,0.878,0.11,0.0867,114.987,audio_features,20ecKovics1sGfgRZ5o4Pl,spotify:track:20ecKovics1sGfgRZ5o4Pl,https://api.spotify.com/v1/tracks/20ecKovics1sGfgRZ5o4Pl,https://api.spotify.com/v1/audio-analysis/20ecKovics1sGfgRZ5o4Pl,267193,4,techno
Do It Right,Steve Bug,Dessous' Best Kept Secrets 3,3lWSeuifXHC2d5LHPkogHr,0,0.814,0.918,11,-11.313,0,0.0538,0.00117,0.933,0.065,0.356,121.989,audio_features,3lWSeuifXHC2d5LHPkogHr,spotify:track:3lWSeuifXHC2d5LHPkogHr,https://api.spotify.com/v1/tracks/3lWSeuifXHC2d5LHPkogHr,https://api.spotify.com/v1/audio-analysis/3lWSeuifXHC2d5LHPkogHr,363933,4,techno
Spike - Hidden Empire Remix,Boss Axis,Almost Weekend 25,2LULNyUdwIGtf3b4QP7Jdp,0,0.754,0.89,1,-8.894,1,0.0435,0.00468,0.91,0.0775,0.091,126.008,audio_features,2LULNyUdwIGtf3b4QP7Jdp,spotify:track:2LULNyUdwIGtf3b4QP7Jdp,https://api.spotify.com/v1/tracks/2LULNyUdwIGtf3b4QP7Jdp,https://api.spotify.com/v1/audio-analysis/2LULNyUdwIGtf3b4QP7Jdp,419055,4,techno
Generate,Filterheadz,Underground EP,5Fhg8nAlGi3hjgAPJHMOHs,0,0.685,0.938,1,-5.956,1,0.0749,0.000735,0.851,0.102,0.0523,126.004,audio_features,5Fhg8nAlGi3hjgAPJHMOHs,spotify:track:5Fhg8nAlGi3hjgAPJHMOHs,https://api.spotify.com/v1/tracks/5Fhg8nAlGi3hjgAPJHMOHs,https://api.spotify.com/v1/audio-analysis/5Fhg8nAlGi3hjgAPJHMOHs,419048,4,techno
Message to Inner Self,Khristian K,Milima,1aVJWEVvLwvaUbuKk56J8y,0,0.843,0.441,9,-14.095,1,0.119,0.0324,0.898,0.0699,0.561,124.004,audio_features,1aVJWEVvLwvaUbuKk56J8y,spotify:track:1aVJWEVvLwvaUbuKk56J8y,https://api.spotify.com/v1/tracks/1aVJWEVvLwvaUbuKk56J8y,https://api.spotify.com/v1/audio-analysis/1aVJWEVvLwvaUbuKk56J8y,828447,4,techno
Battlecruiser,Hell Driver,The Dark Mothership DELUXE,2WpzKwzbtwuzWghOX5SNPk,0,0.664,0.919,1,-5.711,1,0.0403,0.00962,0.848,0.17,0.326,129.997,audio_features,2WpzKwzbtwuzWghOX5SNPk,spotify:track:2WpzKwzbtwuzWghOX5SNPk,https://api.spotify.com/v1/tracks/2WpzKwzbtwuzWghOX5SNPk,https://api.spotify.com/v1/audio-analysis/2WpzKwzbtwuzWghOX5SNPk,404516,4,techno
Utopia - Victor Enzo & Against the Time Remix,Monobloq,Arpejo (Remixes),3HBV89H1gtfxnzWXzkYZL4,0,0.746,0.857,1,-13.162,1,0.0437,0.108,0.93,0.109,0.299,129.003,audio_features,3HBV89H1gtfxnzWXzkYZL4,spotify:track:3HBV89H1gtfxnzWXzkYZL4,https://api.spotify.com/v1/tracks/3HBV89H1gtfxnzWXzkYZL4,https://api.spotify.com/v1/audio-analysis/3HBV89H1gtfxnzWXzkYZL4,481861,4,techno
(FR) - Extended Mix,D-Leria,Veroli,2vGywsVbJH4vj7h3oNvbtd,0,0.508,0.863,7,-10.257,1,0.0335,0.000126,0.847,0.719,0.0717,134.007,audio_features,2vGywsVbJH4vj7h3oNvbtd,spotify:track:2vGywsVbJH4vj7h3oNvbtd,https://api.spotify.com/v1/tracks/2vGywsVbJH4vj7h3oNvbtd,https://api.spotify.com/v1/audio-analysis/2vGywsVbJH4vj7h3oNvbtd,514286,4,techno
Pumping Plastics,Peder Mannerfelt,Pumping Plastics,2yVPeDKKnZ4hClAHg4TqPA,9,0.729,0.73,1,-8.188,1,0.0556,0.000123,0.886,0.104,0.154,142.964,audio_features,2yVPeDKKnZ4hClAHg4TqPA,spotify:track:2yVPeDKKnZ4hClAHg4TqPA,https://api.spotify.com/v1/tracks/2yVPeDKKnZ4hClAHg4TqPA,https://api.spotify.com/v1/audio-analysis/2yVPeDKKnZ4hClAHg4TqPA,305437,4,techno
Wall,Fur Coat,The Wall in the Mirror,7gN41eRbzEDiPVe4JVlZXP,18,0.682,0.717,0,-8.146,0,0.0978,0.00592,0.741,0.549,0.46,126.007,audio_features,7gN41eRbzEDiPVe4JVlZXP,spotify:track:7gN41eRbzEDiPVe4JVlZXP,https://api.spotify.com/v1/tracks/7gN41eRbzEDiPVe4JVlZXP,https://api.spotify.com/v1/audio-analysis/7gN41eRbzEDiPVe4JVlZXP,340595,4,techno
Transaction With Mind - Dub Edit,Mr. Cloudy,Shades of the Deep,3AijoSJtI3jXyRnRG1HXno,0,0.753,0.485,4,-18.352,0,0.0572,0.033,0.907,0.376,0.149,120.01,audio_features,3AijoSJtI3jXyRnRG1HXno,spotify:track:3AijoSJtI3jXyRnRG1HXno,https://api.spotify.com/v1/tracks/3AijoSJtI3jXyRnRG1HXno,https://api.spotify.com/v1/audio-analysis/3AijoSJtI3jXyRnRG1HXno,454554,3,techno
Electric Dreams - Extended Mix,Talla 2XLC,Electric Dreams,6JnBl6K3y6CqEuVnHKnoGs,3,0.472,0.94,7,-8.616,1,0.0644,0.00142,0.906,0.159,0.364,136.0,audio_features,6JnBl6K3y6CqEuVnHKnoGs,spotify:track:6JnBl6K3y6CqEuVnHKnoGs,https://api.spotify.com/v1/tracks/6JnBl6K3y6CqEuVnHKnoGs,https://api.spotify.com/v1/audio-analysis/6JnBl6K3y6CqEuVnHKnoGs,431063,4,techno
Analogic,The Southern,Psychedelic Journey 11,2Gp7CSTaBwUrLbzAC9WXru,0,0.784,0.721,6,-10.701,0,0.0649,0.0613,0.812,0.088,0.0722,126.991,audio_features,2Gp7CSTaBwUrLbzAC9WXru,spotify:track:2Gp7CSTaBwUrLbzAC9WXru,https://api.spotify.com/v1/tracks/2Gp7CSTaBwUrLbzAC9WXru,https://api.spotify.com/v1/audio-analysis/2Gp7CSTaBwUrLbzAC9WXru,455484,4,techno
And Vibe,Van Czar,Good Time,0CtXzCzKqwG7oGAZ2yhDko,0,0.792,0.592,4,-11.822,1,0.0526,0.00351,0.89,0.0805,0.0295,123.991,audio_features,0CtXzCzKqwG7oGAZ2yhDko,spotify:track:0CtXzCzKqwG7oGAZ2yhDko,https://api.spotify.com/v1/tracks/0CtXzCzKqwG7oGAZ2yhDko,https://api.spotify.com/v1/audio-analysis/0CtXzCzKqwG7oGAZ2yhDko,426006,4,techno
Storm - Original Mix,Dennis Smile,Minimal Reunion 6.,4b1CFcw9p7wDFS6UtLa0PA,0,0.801,0.715,0,-11.347,1,0.0564,0.00244,0.932,0.0775,0.205,127.996,audio_features,4b1CFcw9p7wDFS6UtLa0PA,spotify:track:4b1CFcw9p7wDFS6UtLa0PA,https://api.spotify.com/v1/tracks/4b1CFcw9p7wDFS6UtLa0PA,https://api.spotify.com/v1/audio-analysis/4b1CFcw9p7wDFS6UtLa0PA,452546,4,techno
Murder - Recharge&Operate Remix,Terra4Beat,Oxytech 5 Years. Best Tracks,0qhg1fq4vbmsXtzlMYtXkB,0,0.656,0.906,0,-8.623,1,0.0791,0.000611,0.868,0.0961,0.66,136.034,audio_features,0qhg1fq4vbmsXtzlMYtXkB,spotify:track:0qhg1fq4vbmsXtzlMYtXkB,https://api.spotify.com/v1/tracks/0qhg1fq4vbmsXtzlMYtXkB,https://api.spotify.com/v1/audio-analysis/0qhg1fq4vbmsXtzlMYtXkB,344118,4,techno
Bluntiel,Manudi,Thunder Noise,25CkVFfbRHZStoL9f81Ivg,0,0.835,0.4,10,-21.539,1,0.0933,0.081,0.856,0.106,0.198,127.991,audio_features,25CkVFfbRHZStoL9f81Ivg,spotify:track:25CkVFfbRHZStoL9f81Ivg,https://api.spotify.com/v1/tracks/25CkVFfbRHZStoL9f81Ivg,https://api.spotify.com/v1/audio-analysis/25CkVFfbRHZStoL9f81Ivg,278086,4,techno
Higher - Matvey Emerson Radio Edit,YORK,Armada Weekly 2013 - 16 (This Week's New Single Releases),6C2J23XV0y5NAdWApAns4S,0,0.616,0.582,4,-6.324,0,0.101,0.00933,0.0,0.504,0.527,125.044,audio_features,6C2J23XV0y5NAdWApAns4S,spotify:track:6C2J23XV0y5NAdWApAns4S,https://api.spotify.com/v1/tracks/6C2J23XV0y5NAdWApAns4S,https://api.spotify.com/v1/audio-analysis/6C2J23XV0y5NAdWApAns4S,201600,4,techno
白いパラソル,Seiko Matsuda,Seiko・plaza,2BPZo9JeyzNlrpGomfajlM,4,0.727,0.366,11,-17.714,1,0.0299,0.281,4.4e-05,0.0961,0.92,140.638,audio_features,2BPZo9JeyzNlrpGomfajlM,spotify:track:2BPZo9JeyzNlrpGomfajlM,https://api.spotify.com/v1/tracks/2BPZo9JeyzNlrpGomfajlM,https://api.spotify.com/v1/audio-analysis/2BPZo9JeyzNlrpGomfajlM,210667,4,techno
Summertime Is Here,Theo Parrish,Summertime Is Here,3BobbMtjpg1zs3z2x6myp7,16,0.39,0.561,10,-15.952,0,0.0557,0.476,0.47,0.17,0.465,94.893,audio_features,3BobbMtjpg1zs3z2x6myp7,spotify:track:3BobbMtjpg1zs3z2x6myp7,https://api.spotify.com/v1/tracks/3BobbMtjpg1zs3z2x6myp7,https://api.spotify.com/v1/audio-analysis/3BobbMtjpg1zs3z2x6myp7,746000,4,techno
Magma,DP-6,Magma,4plMtUgMujiWxtegKdRQk6,0,0.814,0.697,1,-10.239,1,0.0912,0.00702,0.833,0.0936,0.262,123.006,audio_features,4plMtUgMujiWxtegKdRQk6,spotify:track:4plMtUgMujiWxtegKdRQk6,https://api.spotify.com/v1/tracks/4plMtUgMujiWxtegKdRQk6,https://api.spotify.com/v1/audio-analysis/4plMtUgMujiWxtegKdRQk6,483902,4,techno
